0.025,NaN,NaN,NaN,NaN,NaN
0.05,0,2.264869549,0.03697407462,-0.01098054643,0.03366620061
0.075,0,5.669828498,0.08229367596,-0.02802618135,0.08109895769
0.1,0,11.78177727,0.1255367288,-0.05474554389,0.1471448416
0.125,0,22.78810322,0.1289772977,-0.09497183452,0.2134109916
0.15,0,36.31041553,0.1111640683,-0.1328513045,0.2720361101
0.175,0,52.37504516,0.1020620293,-0.1663998358,0.3356349648
0.2,0,68.46162643,0.151591699,-0.1979332961,0.402195319
0.225,0,80.42004196,0.2754808539,-0.2239851305,0.4759274709
0.25,0,87.79493934,0.3970024387,-0.2562494298,0.5170244459
0.275,0,90.52881682,0.4817838112,-0.2910140485,0.525734561
0.3,0,90.85019522,0.5021724578,-0.3183491151,0.5158805051
0.325,0,90.81362936,0.4811740873,-0.3334461777,0.4906282701
0.35,0,90.73908532,0.4624520833,-0.3276920072,0.476204662
0.375,0,90.67393369,0.4518268351,-0.3152247664,0.4686833679
0.4,0,90.62374769,0.4427743158,-0.3047580531,0.4592392897
0.425,0,90.46865735,0.4337910666,-0.2624464058,0.4739335501
0.45,0,90.36623677,0.4321671181,-0.2401705893,0.5090307389
0.475,0,90.28861111,0.4387300172,-0.2194578544,0.5510972068
0.5,0,90.24865302,0.4536503749,-0.2208931992,0.5761532876
0.525,0,90.25625412,0.466225681,-0.2339205016,0.5789491093
0.55,0,90.28282932,0.4525270291,-0.2699621419,0.54963205
0.575,0,90.32008803,0.419186044,-0.3218454662,0.5070004738
0.6,0,90.32111119,0.383433064,-0.3610333805,0.4793196573
0.625,0,90.28882819,0.3624835276,-0.3831964093,0.4662634607
0.65,0,90.24445119,0.3862062025,-0.3764115958,0.4816625066
0.675,0,90.19272259,0.4311693531,-0.3486498814,0.5084327236
0.7,0,90.19180624,0.4655073325,-0.3200328407,0.5182489803
0.725,0,90.18671224,0.4662183147,-0.3095786391,0.5059406714
0.75,0,90.16726533,0.4253224501,-0.3219331554,0.4592622204
0.775,0,90.1328576,0.3804973136,-0.3459108739,0.4167285667
0.8,0,90.06242683,0.3520343167,-0.3652209527,0.4020460834
0.825,0,90.04259908,0.3530040719,-0.3779832077,0.4087425804
0.85,0,90.08850634,0.3710888808,-0.3824233716,0.4421371304
0.875,0,90.16936599,0.3954007575,-0.3798121693,0.4816229967
0.9,0,90.23870673,0.4128218308,-0.3729389026,0.5208468514
0.925,0,90.22727773,0.4218907069,-0.3529999881,0.5570145035
0.95,0,90.15331418,0.4310569428,-0.3325265463,0.5884680509
0.975,0,90.0977349,0.4313830537,-0.3239875935,0.5992506077
1,0,90.08071064,0.432063901,-0.3275611202,0.5729771763
1.025,0,90.18183222,0.4512881949,-0.3361985343,0.5602076081
1.05,0,90.31129732,0.4823771628,-0.3269959325,0.5469822739
1.075,0,90.34629455,0.5098126647,-0.3114073215,0.5462230638
1.1,0,90.39090152,0.5423864337,-0.2940943715,0.5635396068
1.125,0,90.37606286,0.5527516065,-0.273467623,0.5747926795
1.15,0,90.35172316,0.5404929411,-0.2676831652,0.5726225789
1.175,0,90.33550982,0.520095795,-0.2678126215,0.5661961806
1.2,0,90.35830121,0.4705822177,-0.2841214727,0.5462244143
1.225,0,90.37438994,0.4382417867,-0.3078093642,0.5294051003
1.25,0,90.3729137,0.4226458801,-0.3416963145,0.5186377868
1.275,0,90.33682312,0.4191051218,-0.3869092319,0.522877992
1.3,0,90.30758007,0.435345401,-0.4107457391,0.5384900189
1.325,0,90.30403449,0.4509417944,-0.4157520446,0.5531694278
1.35,0,90.38106185,0.4728580394,-0.4100916804,0.5609118156
1.375,0,90.4746633,0.4937792499,-0.3927638049,0.5596480406
1.4,0,90.52874425,0.4980656953,-0.3852781338,0.5527885043
1.425,0,90.57879949,0.4895763421,-0.3926060938,0.5288958926
1.45,0,90.54334149,0.4660790863,-0.3992000775,0.5108103011
1.475,0,90.44170772,0.4357989827,-0.3970374932,0.4913947596
1.5,0,90.35043835,0.4142048249,-0.3940608276,0.4710961425
1.525,0,90.27377531,0.3970668567,-0.3868584481,0.4589940865
1.55,0,90.18650744,0.3986373671,-0.3818994273,0.4589609317
1.575,0,90.10411148,0.405617761,-0.3949377851,0.4601074239
1.6,0,90.04025934,0.4106894809,-0.4088879957,0.4672912246
1.625,0,90.0394408,0.4258494077,-0.4094680715,0.4664835414
1.65,0,90.08287341,0.4222853452,-0.3962179955,0.4639560074
1.675,0,90.1537057,0.4099544606,-0.3703655241,0.4617852784
1.7,0,90.19491102,0.397758217,-0.3406544578,0.4554923852
1.725,0,90.20053457,0.3828891972,-0.3354440795,0.4591291765
1.75,0,90.20594772,0.3825275062,-0.3458747643,0.4616093284
1.775,0,90.22225073,0.3932418968,-0.3511790732,0.4841786656
1.8,0,90.25466019,0.4131963712,-0.3467412881,0.5103963251
1.825,0,90.24959519,0.4185231977,-0.334107599,0.5211899539
1.85,0,90.20637499,0.414633081,-0.3178655712,0.5220804696
1.875,0,90.14149053,0.4171909035,-0.3038912397,0.5148120815
